,sku,pack,size (GM),brand,price,POS_exposed w-1,volume_on_promo w-1,sales w-1,scope,target
WE 02 June 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.3386568792778494,50405.0,0,48994.0
WE 09 June 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,1.3258766379556681,48994.0,0,49901.0
WE 16 June 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,49901.0,0,52784.0
WE 23 June 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,52784.0,0,49133.0
WE 30 June 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,49133.0,0,42378.0
WE 07 July 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,4.225541554580206,42378.0,0,45377.0
WE 14 July 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.22919099984573685,45377.0,0,44851.0
WE 21 July 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,44851.0,0,45744.0
WE 28 July 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,45744.0,0,47577.0
WE 04 August 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,47577.0,0,46028.0
WE 11 August 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,46028.0,0,41075.0
WE 18 August 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,1.9985392574558736,41075.0,0,38865.0
WE 25 August 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,38865.0,0,39529.0
WE 01 September 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,39529.0,0,37996.0
WE 08 September 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,37996.0,0,40227.0
WE 15 September 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,40227.0,0,38882.0
WE 22 September 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,38882.0,0,38137.0
WE 29 September 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,38137.0,0,36369.0
WE 06 October 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,36369.0,0,36262.0
WE 13 October 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.1665655507142463,36262.0,0,35688.0
WE 20 October 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,35688.0,0,35955.0
WE 27 October 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,35955.0,0,35877.0
WE 03 November 2018,1600,SINGLE,878.68,BRAND3,1.55,4.0,3.6084399475987396,35877.0,0,36391.0
WE 10 November 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,3.1213761644362616,36391.0,0,36150.0
WE 17 November 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,36150.0,0,36068.0
WE 24 November 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,36068.0,0,36049.0
WE 01 December 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,36049.0,0,36301.0
WE 08 December 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,36301.0,0,35105.0
WE 15 December 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,35105.0,0,34908.0
WE 22 December 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,34908.0,0,40141.0
WE 29 December 2018,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,40141.0,0,26620.0
WE 05 January 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,26620.0,0,36193.0
WE 12 January 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,36193.0,0,37766.0
WE 19 January 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,37766.0,0,38046.0
WE 26 January 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,38046.0,0,38338.0
WE 02 February 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,38338.0,0,39067.0
WE 09 February 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,39067.0,0,39153.0
WE 16 February 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,39153.0,0,38909.0
WE 23 February 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,38909.0,0,38724.0
WE 02 March 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,38724.0,0,42289.0
WE 09 March 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,42289.0,0,41572.0
WE 16 March 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.22707591648224767,41572.0,0,39130.0
WE 23 March 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,39130.0,0,39973.0
WE 30 March 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,39973.0,0,42246.0
WE 06 April 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,42246.0,0,41369.0
WE 13 April 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,41369.0,0,41120.0
WE 20 April 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,41120.0,0,44213.0
WE 27 April 2019,1600,SINGLE,878.68,BRAND3,1.55,0.0,0.0,44213.0,0,36784.0
WE 04 May 2019,1600,SINGLE,878.68,BRAND3,1.56,0.0,0.0,36784.0,0,41159.0
WE 11 May 2019,1600,SINGLE,878.68,BRAND3,1.6,0.0,0.0,41159.0,0,43789.0
WE 18 May 2019,1600,SINGLE,878.68,BRAND3,1.6,0.0,0.0,43789.0,0,55230.0
WE 25 May 2019,1600,SINGLE,878.68,BRAND3,1.6,0.0,0.0,55230.0,0,59735.0
WE 01 June 2019,1600,SINGLE,878.68,BRAND3,1.6,0.0,0.0,59735.0,0,59603.0
WE 08 June 2019,1600,SINGLE,878.68,BRAND3,1.6,0.0,0.0,59603.0,0,64568.0
WE 15 June 2019,1600,SINGLE,878.68,BRAND3,1.6,0.0,0.0,64568.0,0,65229.0
WE 22 June 2019,1600,SINGLE,878.68,BRAND3,1.6,0.0,0.0,65229.0,0,63620.0
WE 10 December 2016,1603,SINGLE,175.74,BRAND3,0.5,,,,0,80309.0
WE 17 December 2016,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.7567022376072421,80309.0,0,76316.0
WE 24 December 2016,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,76316.0,0,76337.0
WE 31 December 2016,1603,SINGLE,175.74,BRAND3,0.5,0.0,1.9521333036404365,76337.0,0,57619.0
WE 07 January 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.2500911157777816,57619.0,0,100715.0
WE 14 January 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,100715.0,0,109943.0
WE 21 January 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,1.283483259507199,109943.0,0,106205.0
WE 28 January 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,106205.0,0,102662.0
WE 04 February 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,102662.0,0,102625.0
WE 11 February 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,102625.0,0,100896.0
WE 18 February 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,100896.0,0,100798.0
WE 25 February 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,100798.0,0,104689.0
WE 04 March 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,104689.0,0,105882.0
WE 11 March 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,105882.0,0,104846.0
WE 18 March 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,104846.0,0,105690.0
WE 25 March 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,105690.0,0,103458.0
WE 01 April 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,103458.0,0,101577.0
WE 08 April 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,101577.0,0,102218.0
WE 15 April 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.6682776027705493,102218.0,0,102714.0
WE 22 April 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,102714.0,0,94912.0
WE 29 April 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,94912.0,0,106501.0
WE 06 May 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.5852527206317311,106501.0,0,105265.0
WE 13 May 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,105265.0,0,107763.0
WE 20 May 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,107763.0,0,109004.0
WE 27 May 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,109004.0,0,114925.0
WE 03 June 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,114925.0,0,110625.0
WE 10 June 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,110625.0,0,109873.0
WE 17 June 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,109873.0,0,113744.0
WE 24 June 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,113744.0,0,115531.0
WE 01 July 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,115531.0,0,111737.0
WE 08 July 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,111737.0,0,112672.0
WE 15 July 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,112672.0,0,107258.0
WE 22 July 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.5790710250051279,107258.0,0,105447.0
WE 29 July 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,105447.0,0,105332.0
WE 05 August 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,105332.0,0,109498.0
WE 12 August 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,109498.0,0,107552.0
WE 19 August 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,107552.0,0,107484.0
WE 26 August 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,107484.0,0,106313.0
WE 02 September 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,106313.0,0,105809.0
WE 09 September 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.1743708002154826,105809.0,0,105885.0
WE 16 September 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,105885.0,0,101767.0
WE 23 September 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,101767.0,0,101049.0
WE 30 September 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,101049.0,0,105489.0
WE 07 October 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.9919517674828656,105489.0,0,103884.0
WE 14 October 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,103884.0,0,102939.0
WE 21 October 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,102939.0,0,102578.0
WE 28 October 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.4667667531049543,102578.0,0,97595.0
WE 04 November 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,97595.0,0,98361.0
WE 11 November 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,98361.0,0,94647.0
WE 18 November 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.24755142793749405,94647.0,0,92046.0
WE 25 November 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,92046.0,0,89077.0
WE 02 December 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,89077.0,0,84814.0
WE 09 December 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,84814.0,0,80606.0
WE 16 December 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,80606.0,0,72901.0
WE 23 December 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,72901.0,0,76836.0
WE 30 December 2017,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,76836.0,0,52641.0
WE 06 January 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,1.3962500712372485,52641.0,0,92676.0
WE 13 January 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,5.880918468643446,92676.0,0,105524.0
WE 20 January 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,1.5002274364125696,105524.0,0,103610.0
WE 27 January 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,103610.0,0,102962.0
WE 03 February 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,102962.0,0,106584.0
WE 10 February 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,106584.0,0,101470.0
WE 17 February 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,101470.0,0,98782.0
WE 24 February 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,98782.0,0,104913.0
WE 03 March 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,104913.0,0,95835.0
WE 10 March 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,95835.0,0,96054.0
WE 17 March 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,96054.0,0,95576.0
WE 24 March 2018,1603,SINGLE,175.74,BRAND3,0.53,0.0,0.0,95576.0,0,94448.0
WE 31 March 2018,1603,SINGLE,175.74,BRAND3,0.6,0.0,0.0,94448.0,0,86984.0
WE 07 April 2018,1603,SINGLE,175.74,BRAND3,0.6,0.0,0.0,86984.0,0,76659.0
WE 14 April 2018,1603,SINGLE,175.74,BRAND3,0.6,0.0,0.0,76659.0,0,86783.0
WE 21 April 2018,1603,SINGLE,175.74,BRAND3,0.6,0.0,4.5796987889333165,86783.0,0,91575.0
WE 28 April 2018,1603,SINGLE,175.74,BRAND3,0.6,0.0,0.0,91575.0,0,92149.0
WE 05 May 2018,1603,SINGLE,175.74,BRAND3,0.6,0.0,0.0,92149.0,0,89150.0
WE 12 May 2018,1603,SINGLE,175.74,BRAND3,0.6,0.0,0.0,89150.0,0,88627.0
WE 19 May 2018,1603,SINGLE,175.74,BRAND3,0.6,0.0,0.0,88627.0,0,91565.0
WE 26 May 2018,1603,SINGLE,175.74,BRAND3,0.6,0.0,0.0,91565.0,0,94703.0
WE 02 June 2018,1603,SINGLE,175.74,BRAND3,0.59,0.0,0.0873256391033019,94703.0,0,91064.0
WE 09 June 2018,1603,SINGLE,175.74,BRAND3,0.59,0.0,0.0,91064.0,0,93283.0
WE 16 June 2018,1603,SINGLE,175.74,BRAND3,0.57,0.0,0.0,93283.0,0,98114.0
WE 23 June 2018,1603,SINGLE,175.74,BRAND3,0.51,0.0,8.241637279083514,98114.0,0,99679.0
WE 30 June 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,95.279848313085,99679.0,0,106729.0
WE 07 July 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,95.0163498205736,106729.0,0,116098.0
WE 14 July 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,95.4963909800341,116098.0,0,103920.0
WE 21 July 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,92.38250577367205,103920.0,0,112666.0
WE 28 July 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,90.77450162426996,112666.0,0,117677.0
WE 04 August 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,3.062195671201679,117677.0,0,113756.0
WE 11 August 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,113756.0,0,95308.0
WE 18 August 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,95308.0,0,89511.0
WE 25 August 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,89511.0,0,87688.0
WE 01 September 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0505200255451145,87688.0,0,85955.0
WE 08 September 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,6.407189808620791,85955.0,0,89980.0
WE 15 September 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,2.4511002444987775,89980.0,0,85564.0
WE 22 September 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,3.923262119583002,85564.0,0,87606.0
WE 29 September 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,2.7003858183229457,87606.0,0,85175.0
WE 06 October 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,2.7657176401526264,85175.0,0,87270.0
WE 13 October 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.6250716168213589,87270.0,0,86440.0
WE 20 October 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,86440.0,0,86020.0
WE 27 October 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,86020.0,0,85264.0
WE 03 November 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,3.1266419590917622,85264.0,0,84302.0
WE 10 November 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,2.756518232070414,84302.0,0,82135.0
WE 17 November 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,2.627138248006331,82135.0,0,79737.0
WE 24 November 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,2.3986355142531073,79737.0,0,76147.0
WE 01 December 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,2.518812297267128,76147.0,0,75609.0
WE 08 December 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,2.144056924440212,75609.0,0,70708.0
WE 15 December 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,2.083922611302823,70708.0,0,67241.0
WE 22 December 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,67241.0,0,67050.0
WE 29 December 2018,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,67050.0,0,45702.0
WE 05 January 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,2.7305150759266557,45702.0,0,80654.0
WE 12 January 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,4.145981600416595,80654.0,0,95311.0
WE 19 January 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,95311.0,0,93572.0
WE 26 January 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.006839652887615955,93572.0,0,92268.0
WE 02 February 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.3816057571422378,92268.0,0,93271.0
WE 09 February 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.642857908674722,93271.0,0,92948.0
WE 16 February 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,1.111158927572406,92948.0,0,90007.0
WE 23 February 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.6506160631950849,90007.0,0,88676.0
WE 02 March 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.12021290991925662,88676.0,0,93513.0
WE 09 March 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,93513.0,0,93871.0
WE 16 March 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,93871.0,0,92393.0
WE 23 March 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.5632461333650817,92393.0,0,91535.0
WE 30 March 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,91535.0,0,92570.0
WE 06 April 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,92570.0,0,87868.0
WE 13 April 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.06578048891519096,87868.0,0,88174.0
WE 20 April 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,88174.0,0,88773.0
WE 27 April 2019,1603,SINGLE,175.74,BRAND3,0.5,0.0,0.0,88773.0,0,82443.0
WE 04 May 2019,1603,SINGLE,175.74,BRAND3,0.52,0.0,1.15170481423529,82443.0,0,89189.0
WE 11 May 2019,1603,SINGLE,175.74,BRAND3,0.6,0.0,0.0,89189.0,0,84606.0
WE 18 May 2019,1603,SINGLE,175.74,BRAND3,0.6,0.0,0.0,84606.0,0,84355.0
WE 25 May 2019,1603,SINGLE,175.74,BRAND3,0.6,0.0,0.0,84355.0,0,80517.0
WE 01 June 2019,1603,SINGLE,175.74,BRAND3,0.6,0.0,0.0,80517.0,0,78604.0
WE 08 June 2019,1603,SINGLE,175.74,BRAND3,0.6,0.0,0.0,78604.0,0,82405.0
WE 15 June 2019,1603,SINGLE,175.74,BRAND3,0.6,0.0,1.9581336083975487,82405.0,0,82601.0
WE 22 June 2019,1603,SINGLE,175.74,BRAND3,0.6,0.0,0.0,82601.0,0,77803.0
WE 10 December 2016,1732,MULTI,87.87,BRAND3,1.22,,,,0,6367.0
WE 17 December 2016,1732,MULTI,87.87,BRAND3,1.23,0.0,17.390450761740222,6367.0,0,6603.0
WE 24 December 2016,1732,MULTI,87.87,BRAND3,1.23,0.0,8.33181887021051,6603.0,0,6739.0
WE 31 December 2016,1732,MULTI,87.87,BRAND3,1.17,0.0,2.0351684226146314,6739.0,0,4807.0
WE 07 January 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,15.455585604327023,4807.0,0,6057.0
WE 14 January 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,6057.0,0,5688.0
WE 21 January 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,0.0,5688.0,0,6600.0
WE 28 January 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,12.395833333333334,6600.0,0,7612.0
WE 04 February 2017,1732,MULTI,87.87,BRAND3,1.23,0.0,6.659222280609564,7612.0,0,8137.0
WE 11 February 2017,1732,MULTI,87.87,BRAND3,1.23,0.0,3.0370529679242964,8137.0,0,8169.0
WE 18 February 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,5.217284857387685,8169.0,0,7597.0
WE 25 February 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,4.733118336185336,7597.0,0,7729.0
WE 04 March 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,7729.0,0,8168.0
WE 11 March 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,0.0,8168.0,0,8134.0
WE 18 March 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,1.7887878042783376,8134.0,0,8321.0
WE 25 March 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,2.3044105275808193,8321.0,0,7523.0
WE 01 April 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,8.224112720988968,7523.0,0,6807.0
WE 08 April 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,1.2854414573233437,6807.0,0,6450.0
WE 15 April 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,10.370155038759691,6450.0,0,7287.0
WE 22 April 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,2.9912858515163987,7287.0,0,7620.0
WE 29 April 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,0.0,7620.0,0,9292.0
WE 06 May 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,5.766250538097287,9292.0,0,7780.0
WE 13 May 2017,1732,MULTI,87.87,BRAND3,1.01,0.0,2.020886889460154,7780.0,0,8620.0
WE 20 May 2017,1732,MULTI,87.87,BRAND3,1.11,0.0,100.0,8620.0,0,7273.0
WE 27 May 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,97.75127182730647,7273.0,0,7190.0
WE 03 June 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,3.2256606397774688,7190.0,0,8094.0
WE 10 June 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,0.0,8094.0,0,8620.0
WE 17 June 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,0.28886310904872387,8620.0,0,9161.0
WE 24 June 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,5.223774697085471,9161.0,0,8945.0
WE 01 July 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,1.2020681945220795,8945.0,0,8972.0
WE 08 July 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,8972.0,0,8786.0
WE 15 July 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,0.0,8786.0,0,8627.0
WE 22 July 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,3.458328503535412,8627.0,0,8719.0
WE 29 July 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,8719.0,0,8475.0
WE 05 August 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,1.8306784660766962,8475.0,0,8799.0
WE 12 August 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,8799.0,0,8803.0
WE 19 August 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.2712143587413382,8803.0,0,8613.0
WE 26 August 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,2.4355625217694183,8613.0,0,8583.0
WE 02 September 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,8583.0,0,8740.0
WE 09 September 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,8740.0,0,9476.0
WE 16 September 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,0.7740607851414099,9476.0,0,9386.0
WE 23 September 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.8584594076283827,9386.0,0,9303.0
WE 30 September 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,9303.0,0,8837.0
WE 07 October 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,1.2724906642525744,8837.0,0,7932.0
WE 14 October 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,7932.0,0,7656.0
WE 21 October 2017,1732,MULTI,87.87,BRAND3,1.24,0.0,3.2010841170323925,7656.0,0,8592.0
WE 28 October 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,2.282064711359404,8592.0,0,9818.0
WE 04 November 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,9818.0,0,10162.0
WE 11 November 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,10162.0,0,10012.0
WE 18 November 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,10012.0,0,9853.0
WE 25 November 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,1.2212016644676749,9853.0,0,9607.0
WE 02 December 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,1.7167169772041222,9607.0,0,9363.0
WE 09 December 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,9363.0,0,9371.0
WE 16 December 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,6.688453740262512,9371.0,0,8637.0
WE 23 December 2017,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,8637.0,0,9299.0
WE 30 December 2017,1732,MULTI,87.87,BRAND3,1.23,0.0,0.0,9299.0,0,5200.0
WE 06 January 2018,1732,MULTI,87.87,BRAND3,1.23,0.0,2.3783653846153845,5200.0,0,8218.0
WE 13 January 2018,1732,MULTI,87.87,BRAND3,1.24,0.0,7.160197128255049,8218.0,0,7701.0
WE 20 January 2018,1732,MULTI,87.87,BRAND3,1.22,0.0,1.5920010388261265,7701.0,0,7603.0
WE 27 January 2018,1732,MULTI,87.87,BRAND3,1.24,0.0,13.199066158095487,7603.0,0,7459.0
WE 03 February 2018,1732,MULTI,87.87,BRAND3,1.24,0.0,2.8163962997720873,7459.0,0,8932.0
WE 10 February 2018,1732,MULTI,87.87,BRAND3,1.24,0.0,0.21103896103896105,8932.0,0,10176.0
WE 17 February 2018,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,10176.0,0,9797.0
WE 24 February 2018,1732,MULTI,87.87,BRAND3,1.25,0.0,8.298203531693375,9797.0,0,10283.0
WE 03 March 2018,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,10283.0,0,9219.0
WE 10 March 2018,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,9219.0,0,10199.0
WE 17 March 2018,1732,MULTI,87.87,BRAND3,1.25,0.0,0.0,10199.0,0,9991.0
